Price,Year,Kilometer,Fuel Type,Transmission,Engine,Max Power,Max Torque,Length,Width,Fuel Tank Capacity
3200000,2017,10500,Petrol,Automatic,1998 cc,189 bhp @,280 Nm @ 1250 rpm,3850,1727,44
850000,2019,85641,Diesel,Manual,1493 cc,100 bhp @ 3750 rpm,240 Nm @ 1600 rpm,3995,1835,60
426999,2020,41669,Petrol,Automatic,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
9200000,2022,10000,Diesel,Automatic,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,4924,2157,93
1035000,2018,36000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
695000,2018,31000,Petrol,Manual,1197 cc,89 bhp @ 6000 rpm,113 Nm @ 4400 rpm,3995,1735,37
3675000,2020,37180,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,4454,2044,63
1700000,2021,14000,Diesel,Automatic,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,3985,1820,57
449000,2018,53512,Petrol,Manual,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,3746,1647,35
5400000,2022,4600,Diesel,Automatic,2148 cc,170@3700,410@2000,4596,1770,66
3950000,2021,40000,Diesel,Automatic,1996 cc,215 bhp @ 4000 rpm,480 Nm @ 1500 rpm,4985,1926,75
565000,2015,65000,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,3985,1734,45
3775000,2019,32963,Diesel,Automatic,1995 cc,184 bhp @ 4000 rpm,350 Nm @ 1750 rpm,4454,2044,63
1275000,2012,101000,Diesel,Automatic,2143 cc,231 bhp @ 3000 rpm,400 Nm @ 2800 rpm,4868,1854,80
375000,2018,14000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
949000,2018,50500,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
775000,2019,80849,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3840,1735,37
1800000,2014,19868,Diesel,Automatic,1968 cc,177 bhp @ 3750 rpm,380 Nm @ 1750 rpm,4915,1874,65
825000,2016,45000,Petrol,Automatic,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
509999,2019,30858,Petrol,Manual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,3610,1645,35
1350000,2018,56500,Diesel,Manual,2179 cc,140 bhp @ 3750 rpm,320 Nm @ 1500 rpm,4456,1820,60
650000,2020,37003,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
1490000,2021,11000,Diesel,Manual,1498 cc,99 bhp @ 3600 rpm,200 Nm @ 1750 rpm,4440,1695,40
545000,2016,53000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
2950000,2018,75000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4633,1811,57
1150000,2010,120000,Diesel,Automatic,2987 cc,231@3800,540@1600,4868,1854,80
1850000,2013,44087,Diesel,Automatic,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4385,1831,64
3995000,2016,39000,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
1750000,2014,59000,Diesel,Automatic,2143 cc,204 bhp @ 4200 rpm,500 Nm @ 1600 rpm,4879,1854,80
5500000,2017,45000,Diesel,Automatic,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,5052,1968,75
360000,2013,92000,Diesel,Manual,1461 cc,85 bhp @ 3750 rpm,200 Nm @ 2000 rpm,4425,1695,41
625000,2019,48422,Petrol,Manual,1497 cc,121 bhp @ 6500 rpm,150 Nm @ 4500 rpm,3998,1765,52
4150000,2019,29000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4633,1811,57
1698999,2021,37500,Diesel,Manual,2184 cc,130 bhp @ 3750 rpm,300 Nm @ 1600 rpm,3985,1820,57
484999,2018,62000,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
4250000,2020,17000,Petrol,Automatic,1395 cc,148 bhp @ 5000 rpm,250 Nm @ 1500 rpm,4726,1842,54
800000,2017,76642,CNG,Manual,1373 cc,94 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4296,1695,45
1275000,2019,44000,Petrol,Manual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,4270,1780,55
9500000,2018,20000,Petrol,Automatic,1988 cc,295 bhp @ 6500 rpm,380 Nm @ 2150 rpm,4379,1801,54
1375000,2013,102000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4633,1811,57
1700000,2022,9000,Diesel,Manual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4300,1790,50
500000,2013,135000,Diesel,Manual,2179 cc,140 bhp @ 3750 rpm,330 Nm @ 2800 rpm,4585,1890,70
6800000,2020,14500,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,4658,1890,66
715000,2019,31552,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3995,1735,37
380000,2016,70000,Petrol,Automatic,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,3636,1475,35
375000,2016,35134,Petrol,Manual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3610,1680,35
7200000,2016,45000,Diesel,Automatic,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,4879,2073,77
8190000,2020,18000,Diesel,Automatic,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,4924,2157,93
695000,2018,8000,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3840,1735,37
875000,2016,62125,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
3500000,2016,78000,Diesel,Automatic,1999 cc,177 bhp @ 4000 rpm,430 Nm @ 1750 rpm,4600,2069,65
685000,2018,64300,Petrol,Manual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1760,40
1875000,2021,28000,Diesel,Manual,1956 cc,168 bhp @ 3750 rpm,350 Nm @ 1750 rpm,4661,1894,50
1685000,2017,28600,Petrol,Automatic,1798 cc,177 bhp @ 4500 rpm,250 Nm @ 1250 rpm,4659,1814,50
2550000,2015,69500,Diesel,Automatic,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4933,1874,75
869999,2017,70000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
875000,2018,24000,Diesel,Manual,2498 cc,105 bhp @ 3800 rpm,247 Nm @ 1800 rpm,3920,1726,60
1390000,2012,69500,Diesel,Automatic,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4385,1831,64
825000,2019,25500,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
785000,2017,20000,Petrol,Automatic,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4490,1730,43
2145000,2016,55000,Diesel,Automatic,2143 cc,134 bhp @ 3600 rpm,300 Nm @ 1600 rpm,4417,1804,50
590000,2021,8640,CNG,Manual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,3675,1475,40
335000,2013,80500,Petrol,Manual,,,,,,
2550000,2013,65000,Petrol,Automatic,2995 cc,335 bhp @ 6500 rpm,450 Nm @ 3500 rpm,5247,2110,83
6500000,2019,5750,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
490000,2015,50000,Petrol,Manual,1198 cc,74 bhp @ 5400 rpm,110 Nm @ 3750 rpm,3971,1682,45
5950000,2017,28000,Diesel,Automatic,2993 cc,262 bhp @ 4000 rpm,620 Nm @ 2000 rpm,5219,1902,78
250000,2011,75431,Petrol,Manual,,,,,,
420000,2017,43000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3679,1579,28
2395000,2019,44876,Diesel,Automatic,1995 cc,182 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4475,1850,62
360000,2013,95610,Diesel,Manual,1336 cc,89 bhp @ 4000 rpm,219.744 Nm @ 1500 rpm,3995,1710,45
325000,2013,51000,Diesel,Manual,1461 cc,85 bhp @ 3750 rpm,200 Nm @ 2000 rpm,4425,1695,41
2300000,2013,110000,Diesel,Automatic,2179 cc,190 bhp @ 3500 rpm,420 Nm @ 1750 rpm,4355,2120,57
642000,2014,53693,CNG,Manual,1373 cc,82 bhp @ 6000 rpm,110 Nm @ 4000 rpm,4265,1695,60
290000,2018,70000,Petrol,Manual,814 cc,55 bhp @ 5500 rpm,75 Nm @ 4000 rpm,3495,1550,32
390000,2014,57000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
890000,2014,63000,Petrol,Automatic,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,4540,1760,55
100000,2002,65494,Petrol,Manual,,,,,,
440000,2016,53807,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3850,1695,42
721000,2018,46000,Petrol,Manual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4490,1730,43
1515000,2018,67546,Petrol,Automatic,1798 cc,177 bhp @ 5100 rpm,250 Nm @ 1250 rpm,4670,1814,50
7000000,2021,14500,Petrol,Automatic,1997 cc,245 bhp @ 5500 rpm,365 Nm @ 1500 rpm,4600,2069,70
949000,2018,37100,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
5500000,2019,30000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
319000,2018,89059,Petrol,Manual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,3679,1579,28
459999,2013,77000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4265,1695,45
2100000,2018,42000,Diesel,Automatic,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,4370,1783,60
685000,2017,58146,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
3900000,2020,13000,Petrol,Automatic,1998 cc,189 bhp @,280 Nm @ 1250 rpm,3850,1727,44
300000,2013,75000,Diesel,Manual,1364 cc,68 bhp @ 3600 rpm,170 Nm @ 2400 rpm,4265,1695,45
6350000,2016,20500,Diesel,Automatic,,,,,,
5400000,2018,50500,Diesel,Automatic,2143 cc,201 bhp @ 3800 rpm,500 Nm @ 1600 rpm,4819,2141,93
4100000,2022,3826,Diesel,Automatic,1950 cc,147 bhp @ 3400 rpm,320 Nm @ 1400 rpm,4549,1796,43
6875000,2019,53000,Diesel,Automatic,2987 cc,255 bhp @ 3400 rpm,620 Nm @ 1600 rpm,5130,1934,100
1115000,2018,37000,Petrol,Manual,1591 cc,122 bhp @ 6400 rpm,151 Nm @ 4850 rpm,4270,1780,55
761000,2017,38000,Petrol,Automatic,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
825000,2021,8499,Petrol,Manual,1197 cc,83 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3995,1745,37
650000,2016,61181,Diesel,Manual,1396 cc,89 bhp @ 4000 rpm,220 Nm @ 1500 rpm,3985,1734,45
565000,2017,45000,Petrol,Manual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3955,1694,40
750000,2007,102000,Petrol,Automatic,3498 cc,272@6000,350@2400,5076,1871,90
685000,2021,9232,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3805,1680,37
135000,2008,72542,Petrol,Manual,1061 cc,64@6200,84@3500,3495,1495,35
609000,2018,42601,Petrol,Manual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3985,1734,45
365000,2009,90000,Diesel,Manual,2179 cc,120 bhp @ 4000 rpm,290 Nm @ 1800 rpm,4430,1817,60
5175000,2016,65000,Diesel,Automatic,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,5052,1968,75
2175000,2018,40000,Diesel,Automatic,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,4735,1830,55
675000,2013,106223,Diesel,Automatic,2696 cc,184 bhp @ 4000 rpm,402 Nm @ 3000 rpm,4755,1900,78
1400000,2009,115000,Diesel,Automatic,2993 cc,218@4000,480@1750,4854,1933,85
480000,2016,50000,Petrol,Manual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3990,1680,35
5800000,2020,30000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4936,1868,65
6700000,2018,39850,Diesel,Automatic,2967 cc,245 bhp @ 2910 rpm,600 Nm @ 1500 rpm,5052,1968,75
625000,2014,80000,Diesel,Automatic,1582 cc,126 bhp @ 4000 rpm,259 Nm @ 1900 rpm,4530,1775,56
1791000,2017,96095,Diesel,Automatic,2999 cc,174 bhp @ 3600 rpm,380 Nm @ 1800 rpm,4825,1860,65
422000,2018,12768,Petrol,Manual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,3675,1475,40
4200000,2021,12321,Petrol,Automatic,1984 cc,188 bhp @ 4200 rpm,320 Nm @ 1450 rpm,4762,1847,54
1295000,2018,65100,Petrol,Automatic,1798 cc,138 bhp @ 6400 rpm,173 Nm @ 4000 rpm,4620,1775,55
495000,2017,30000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
585000,2019,12000,Petrol,Automatic,1199 cc,84 bhp @ 6000 rpm,114 Nm @ 3500 rpm,3746,1647,35
3950000,2019,33000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,4686,1810,66
7475000,2021,13000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
425000,2013,57000,Petrol,Automatic,1598 cc,103 bhp @ 5250 rpm,153 Nm @ 3800 rpm,4386,1699,55
975000,2011,61000,Diesel,Automatic,1995 cc,217 bhp @ 4400 rpm,450 Nm @ 1500 rpm,4899,2094,
4150000,2017,48000,Diesel,Automatic,1950 cc,192 bhp @ 3800 rpm,400 Nm @ 1600 rpm,5063,1860,80
2475000,2012,118000,Diesel,Automatic,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,5089,1983,100
2990000,2017,44000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4936,1868,57
3550000,2015,59000,Diesel,Automatic,2993 cc,258 bhp @ 4000 rpm,560 Nm @ 1500 rpm,4886,1938,
280000,2013,99000,Diesel,Manual,1461 cc,84 bhp @ 3750 rpm,200 Nm @ 1900 rpm,4315,1822,50
1500000,2009,75000,Petrol,Automatic,3498 cc,272@6000,350@2400,5076,1871,90
5100000,2019,79000,Diesel,Automatic,2993 cc,265 bhp @ 4000 rpm,620 Nm @ 2000 rpm,5091,1902,68
825000,2010,114000,Diesel,Manual,2982 cc,171@3600,343@1400,4695,1840,80
310000,2014,82000,CNG,Manual,998 cc,58 bhp @ 6200 rpm,77 Nm @ 3500 rpm,3599,1495,35
595000,2016,80000,Petrol,Automatic,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3955,1694,40
3100000,2014,65000,Diesel,Automatic,,,,,,
1240000,2017,57000,Diesel,Manual,1956 cc,171 bhp @ 3750 rpm,350 Nm @ 1750 rpm,4395,1818,60
328000,2018,26807,Petrol,Manual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,3675,1475,40
625000,2018,23000,Petrol,Manual,1197 cc,82 bhp @ 6000 rpm,115 Nm @ 4000 rpm,3985,1734,40
409999,2015,112000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3850,1695,42
975000,2022,5000,Petrol,Manual,,,,,,
545000,2015,70000,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3995,1695,42
699000,2019,53929,Petrol,Manual,999 cc,75 bhp @ 6200 rpm,95 Nm @ 3000 rpm,3971,1682,45
390000,2014,49580,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3600,1600,35
680000,2014,85000,Diesel,Manual,1364 cc,87 bhp @ 3800 rpm,205 Nm @ 1800 rpm,4620,1775,50
625000,2015,61000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4490,1730,43
235000,2012,35000,LPG,Manual,998 cc,46 bhp @ 6200 rpm,85 Nm @ 3500 rpm,3595,1475,28
951000,2016,42000,Diesel,Manual,2523 cc,75 bhp @ 3200 rpm,200 Nm @ 1400 rpm,4456,1820,60
550000,2011,69000,Petrol,Automatic,1497 cc,118@6600,146@4600,4420,1695,42
1350000,2017,70000,Petrol,Automatic,1368 cc,160 bhp @ 5500 rpm,250 Nm @ 2500 rpm,4395,1818,60
325000,2013,15780,Petrol,Manual,1197 cc,79 bhp @ 6000 rpm,112.7619 Nm @ 4000 rpm,3585,1595,35
1150000,2012,40031,Diesel,Automatic,,,,,,
2600000,2015,46000,Diesel,Automatic,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,5089,1983,100
640000,2016,50800,Petrol,Manual,1373 cc,91 bhp @ 6000 rpm,130 Nm @ 4000 rpm,4490,1730,43
1250000,2021,3000,Electric,Automatic,,,,3993,1677,
450000,2011,95000,Petrol,Automatic,1794 cc,132@6000,170@4200,4540,1760,55
750000,2010,112000,Diesel,Automatic,1995 cc,177@4000,350@1750,4841,1846,70
5300000,2020,36000,Petrol,Automatic,1984 cc,241 bhp @ 5000 rpm,370 Nm @ 1600 rpm,4939,1886,73
5800000,2019,3500,Diesel,Automatic,1969 cc,235 bhp @ 4250 rpm,480 Nm @ 1750 rpm,4688,1902,71
801000,2018,30000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,3995,1790,48
310000,2009,107879,Diesel,Manual,,,,,,
1090000,2017,19000,Diesel,Manual,1997 cc,120 bhp @ 4000 rpm,280 Nm @ 1800 rpm,4456,1820,60
245000,2014,31100,Petrol,Manual,998 cc,67 bhp @ 6200 rpm,90 Nm @ 3500 rpm,3620,1475,35
475000,2014,65000,Petrol,Manual,1198 cc,87 bhp @ 6000 rpm,109 Nm @ 4500 rpm,3990,1680,35
2800000,2017,49000,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
1450000,2022,5000,Electric,Automatic,,,,3993,1811,
2950000,2020,11000,Diesel,Automatic,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,4456,1796,50
545000,2019,28000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
3975000,2021,9400,Diesel,Automatic,1996 cc,168 bhp @ 3500 rpm,420 Nm @ 2000 rpm,4903,1869,80
4200000,2017,77000,Diesel,Automatic,2143 cc,168 bhp @ 3000 rpm,400 Nm @ 1400 rpm,4656,1890,66
434999,2017,27000,Diesel,Manual,1186 cc,74 bhp @ 4000 rpm,190 Nm @ 1750 rpm,3995,1660,43
315000,2017,15507,Petrol,Manual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,3679,1579,28
900000,2016,70000,Diesel,Manual,2696 cc,162 bhp @ 4000 rpm,340 Nm @ 3250 rpm,4755,1900,78
550000,2015,44000,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
4400000,2018,70000,Diesel,Automatic,1995 cc,190 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4657,1881,67
1600000,2015,145000,Diesel,Automatic,2982 cc,169 bhp @ 3600 rpm,360 Nm @ 1400 rpm,4705,1840,80
198000,2017,24000,Petrol,Manual,999 cc,67 bhp @ 5500 rpm,91 Nm @ 4250 rpm,3429,1560,28
225000,2014,47721,LPG,Manual,1086 cc,68 bhp @ 5500 rpm,99.08 Nm @ 4500 rpm,3585,1595,35
310000,2011,26000,Petrol,Automatic,1396 cc,100@5500,137@4200,3940,1710,45
315000,2017,15507,Petrol,Manual,799 cc,53 bhp @ 5678 rpm,72 Nm @ 4386 rpm,3679,1579,28
775000,2018,39000,Petrol,Manual,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
625000,2017,58000,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3995,1735,37
775000,2015,82000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
1549000,2018,95315,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
1679000,2016,46000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4633,1811,57
725000,2019,11874,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3840,1735,37
540000,2014,86000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,260 Nm @ 1900 rpm,4370,1700,43
350000,2014,111000,Diesel,Manual,1199 cc,74 bhp @ 4200 rpm,180 Nm @ 2000 rpm,3970,1682,45
1689999,2015,50000,Diesel,Automatic,1984 cc,150 bhp @ 3500 rpm,350 Nm @ 1500 rpm,4370,1783,60
625000,2021,28000,Petrol,Manual,999 cc,71 bhp @ 6250 rpm,96 Nm @ 3500 rpm,3994,1758,40
475000,2019,25000,Petrol,Manual,998 cc,67 bhp @ 6000 rpm,90 Nm @ 3500 rpm,3695,1600,35
1650000,2021,12000,Diesel,Manual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4315,1800,50
409999,2019,32000,Petrol,Manual,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,3610,1645,35
275000,2011,45000,Petrol,Manual,,,,,,
5900000,2014,70000,Diesel,Automatic,2993 cc,289 bhp @ 4000 rpm,600 Nm @ 2000 rpm,4879,2073,77
2100000,2017,112000,Diesel,Manual,2393 cc,148 bhp @ 3400 rpm,343 Nm @ 1400 rpm,4735,1830,55
2750000,2017,51800,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4936,1868,65
545000,2017,22000,Petrol,Automatic,1197 cc,82 bhp @ 6000 rpm,113 Nm @ 4200 rpm,3700,1690,32
740000,2015,155000,Diesel,Manual,2179 cc,138 bhp @ 4000 rpm,320 Nm @ 1700 rpm,4655,1965,55
2400000,2016,60000,Petrol,Automatic,1991 cc,184 bhp @ 5500 rpm,300 Nm @ 1200 rpm,4879,1854,80
4500000,2018,23000,Diesel,Automatic,1995 cc,188 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4936,1868,65
465000,2014,75000,Petrol,Manual,1197 cc,85 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3850,1695,42
375000,2014,71000,Diesel,Manual,1248 cc,75 bhp @ 4000 rpm,197 Nm @ 1750 rpm,3987,1687,45
2900000,2017,64000,Diesel,Automatic,1968 cc,150 bhp @ 3500 rpm,340 Nm @ 1750 rpm,4385,1831,64
795000,2018,45326,Petrol,Manual,1199 cc,89 bhp @ 6000 rpm,110 Nm @ 4800 rpm,3999,1734,40
5250000,2020,28079,Diesel,Automatic,1950 cc,241 bhp @ 4200 rpm,500 Nm @ 1600 rpm,4686,1810,66
2900000,2019,15529,Diesel,Automatic,1968 cc,141 bhp @ 3500 rpm,320 Nm @ 1750 rpm,4456,1796,50
2250000,2015,43200,Petrol,Automatic,1991 cc,181 bhp @ 5500 rpm,300 Nm @ 1200 rpm,4424,1804,50
1050000,2017,29386,Petrol,Automatic,1497 cc,117 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
765000,2021,18105,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
675000,2017,125372,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4300,1765,48
2400000,2015,100000,Diesel,Automatic,1968 cc,190 bhp @ 3800 rpm,400 Nm @ 1750 rpm,4933,1874,75
509999,2019,40000,Petrol,Manual,1196 cc,73 bhp @ 6000 rpm,101 Nm @ 3000 rpm,3675,1475,40
2750000,2022,31000,Diesel,Automatic,2184 cc,182 bhp @ 3500 rpm,450 Nm @ 1750 rpm,4695,1890,60
2600000,2012,42000,Diesel,Automatic,2967 cc,241 bhp @ 4000 rpm,500 Nm @ 1400 rpm,4969,2139,65
495000,2012,65001,Petrol,Automatic,1497 cc,116 bhp @ 6600 rpm,146 Nm @ 4800 rpm,4440,1695,42
2400000,2014,42533,Diesel,Automatic,2967 cc,241 bhp @ 3800 rpm,550 Nm @ 1750 rpm,5089,1983,100
495000,2018,45000,Petrol,Manual,1197 cc,81 bhp @ 6000 rpm,114 Nm @ 4000 rpm,3765,1660,43
4200000,2018,36000,Diesel,Automatic,2179 cc,148 bhp @ 4000 rpm,400 Nm @ 1750 rpm,4600,2069,65
2550000,2017,44000,Diesel,Automatic,2755 cc,174 bhp @ 3400 rpm,450 Nm @ 1600 rpm,4795,1855,80
480000,2016,85000,Diesel,Manual,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1695,42
1750000,2021,17000,Diesel,Manual,1582 cc,126 bhp @ 4000 rpm,265 Nm @ 1900 rpm,4270,1780,60
850000,2019,72000,Diesel,Manual,1248 cc,89 bhp @ 4000 rpm,200 Nm @ 1750 rpm,4296,1695,45
434999,2019,34400,Petrol,Automatic,1086 cc,68 bhp @ 5500 rpm,99 Nm @ 4500 rpm,3610,1645,35
1070000,2021,8800,Petrol,Manual,998 cc,118 bhp @ 6000 rpm,172 Nm @ 1500 rpm,3995,1770,45
1530000,2022,2000,Petrol,Automatic,1498 cc,119 bhp @ 6600 rpm,145 Nm @ 4300 rpm,4549,1748,40
1598000,2020,19700,Diesel,Manual,1493 cc,113 bhp @ 4000 rpm,250 Nm @ 1500 rpm,4300,1790,50
645000,2016,45000,Petrol,Manual,1591 cc,121 bhp @ 6300 rpm,158 Nm @ 4200 rpm,4375,1700,43
1100000,2012,73000,Diesel,Automatic,,,,,,
650000,2017,76000,Diesel,Automatic,1248 cc,74 bhp @ 4000 rpm,190 Nm @ 2000 rpm,3995,1695,42
545000,2013,110000,Diesel,Manual,1598 cc,103 bhp @ 4400 rpm,250 Nm @ 1500 rpm,4384,1699,55
1095000,2022,2700,Petrol,Manual,1497 cc,118 bhp @ 6600 rpm,145 Nm @ 4600 rpm,4440,1695,40
1975000,2018,75000,Diesel,Automatic,2755 cc,172 bhp @ 3400 rpm,360 Nm @ 1200 rpm,4735,1830,55
18000000,2011,60000,Petrol,Automatic,6592 cc,570 bhp @ 5250 rpm,780 Nm @ 1500 rpm,5399,1948,82.5
1839000,2017,110000,Diesel,Automatic,1968 cc,174 bhp @ 4200 rpm,380 Nm @ 1750 rpm,4385,1831,64
